flight_date,airport,city,state,departure_delay_min,arrival_delay_min,distance_km,airline_delay_min,weather_delay_min,airport_traffic_delay_min,security_check_delay_min,previous_flight_delay_min
2016-07-27,IAH,Houston,Texas,0,21,1467.4,0,0,21,0,0
2016-07-28,IAH,Houston,Texas,36,34,1467.4,34,0,0,0,0
2016-07-29,IAH,Houston,Texas,-4,-11,1467.4,0,0,0,0,0
2016-07-30,IAH,Houston,Texas,138,141,1467.4,138,0,3,0,0
2016-07-01,JFK,New York,New York,374,383,870.5,0,329,9,0,45
2016-07-02,JFK,New York,New York,0,-8,870.5,0,0,0,0,0
2016-07-03,JFK,New York,New York,56,38,870.5,12,0,0,0,26
2016-07-04,JFK,New York,New York,-3,-26,870.5,0,0,0,0,0
2016-07-05,JFK,New York,New York,33,30,870.5,0,0,30,0,0
2016-07-06,JFK,New York,New York,34,37,870.5,34,0,3,0,0
2016-07-07,JFK,New York,New York,131,100,870.5,100,0,0,0,0
2016-07-09,JFK,New York,New York,6,16,870.5,6,0,10,0,0
2016-07-10,JFK,New York,New York,-2,-26,870.5,0,0,0,0,0
2016-07-11,JFK,New York,New York,0,11,870.5,0,0,0,0,0
2016-07-12,JFK,New York,New York,-3,-7,870.5,0,0,0,0,0
2016-07-13,JFK,New York,New York,286,287,870.5,0,0,19,0,268
2016-07-14,JFK,New York,New York,74,48,870.5,0,16,0,0,32
2016-07-15,JFK,New York,New York,15,23,870.5,0,0,23,0,0
2016-07-16,JFK,New York,New York,45,123,870.5,0,45,78,0,0
2016-07-17,JFK,New York,New York,-1,-17,870.5,0,0,0,0,0
2016-07-18,JFK,New York,New York,93,75,870.5,0,0,75,0,0
2016-07-19,JFK,New York,New York,-4,23,870.5,0,0,23,0,0
2016-07-20,JFK,New York,New York,-4,-10,870.5,0,0,0,0,0
2016-07-21,JFK,New York,New York,57,44,870.5,22,0,0,0,22
2016-07-22,JFK,New York,New York,26,34,870.5,0,0,8,0,26
2016-07-23,JFK,New York,New York,-4,5,870.5,0,0,0,0,0
2016-07-24,JFK,New York,New York,-1,2,870.5,0,0,0,0,0
2016-07-25,JFK,New York,New York,217,231,870.5,0,217,14,0,0
2016-07-26,JFK,New York,New York,-3,11,870.5,0,0,0,0,0
2016-07-27,JFK,New York,New York,-6,45,870.5,0,0,45,0,0
2016-07-28,JFK,New York,New York,16,21,870.5,0,0,18,0,3
2016-07-29,JFK,New York,New York,40,33,870.5,13,0,0,0,20
2016-07-31,JFK,New York,New York,-1,9,870.5,0,0,0,0,0
2016-07-01,DFW,Dallas/Fort Worth,Texas,66,53,2313.7,0,0,0,0,53
2016-07-02,DFW,Dallas/Fort Worth,Texas,1,-8,2313.7,0,0,0,0,0
2016-07-03,DFW,Dallas/Fort Worth,Texas,0,-2,2313.7,0,0,0,0,0
2016-07-04,DFW,Dallas/Fort Worth,Texas,50,49,2313.7,0,4,0,0,45
2016-07-05,DFW,Dallas/Fort Worth,Texas,6,39,2313.7,6,0,33,0,0
2016-07-06,DFW,Dallas/Fort Worth,Texas,-1,5,2313.7,0,0,0,0,0
2016-07-07,DFW,Dallas/Fort Worth,Texas,0,-3,2313.7,0,0,0,0,0
2016-07-08,DFW,Dallas/Fort Worth,Texas,35,23,2313.7,23,0,0,0,0
2016-07-09,DFW,Dallas/Fort Worth,Texas,1,4,2313.7,0,0,0,0,0
2016-07-10,DFW,Dallas/Fort Worth,Texas,-7,-13,2313.7,0,0,0,0,0
2016-07-11,DFW,Dallas/Fort Worth,Texas,4,11,2313.7,0,0,0,0,0
2016-07-12,DFW,Dallas/Fort Worth,Texas,0,-5,2313.7,0,0,0,0,0
2016-07-13,DFW,Dallas/Fort Worth,Texas,1,0,2313.7,0,0,0,0,0
2016-07-14,DFW,Dallas/Fort Worth,Texas,-4,-17,2313.7,0,0,0,0,0
2016-07-15,DFW,Dallas/Fort Worth,Texas,107,99,2313.7,0,13,0,0,86
2016-07-16,DFW,Dallas/Fort Worth,Texas,-2,-15,2313.7,0,0,0,0,0
2016-07-17,DFW,Dallas/Fort Worth,Texas,11,1,2313.7,0,0,0,0,0
2016-07-18,DFW,Dallas/Fort Worth,Texas,-2,-14,2313.7,0,0,0,0,0
2016-07-19,DFW,Dallas/Fort Worth,Texas,30,12,2313.7,0,0,0,0,0
2016-07-20,DFW,Dallas/Fort Worth,Texas,-2,-6,2313.7,0,0,0,0,0
2016-07-21,DFW,Dallas/Fort Worth,Texas,-5,-13,2313.7,0,0,0,0,0
2016-07-22,DFW,Dallas/Fort Worth,Texas,5,-6,2313.7,0,0,0,0,0
2016-07-23,DFW,Dallas/Fort Worth,Texas,0,-9,2313.7,0,0,0,0,0
2016-07-24,DFW,Dallas/Fort Worth,Texas,-7,-22,2313.7,0,0,0,0,0
2016-07-25,DFW,Dallas/Fort Worth,Texas,5,-10,2313.7,0,0,0,0,0
2016-07-26,DFW,Dallas/Fort Worth,Texas,29,10,2313.7,0,0,0,0,0
2016-07-27,DFW,Dallas/Fort Worth,Texas,15,-2,2313.7,0,0,0,0,0
2016-07-28,DFW,Dallas/Fort Worth,Texas,-4,-7,2313.7,0,0,0,0,0
2016-07-29,DFW,Dallas/Fort Worth,Texas,9,5,2313.7,0,0,0,0,0
2016-07-30,DFW,Dallas/Fort Worth,Texas,-3,-6,2313.7,0,0,0,0,0
2016-07-31,DFW,Dallas/Fort Worth,Texas,2,-14,2313.7,0,0,0,0,0
2016-07-01,PHX,Phoenix,Arizona,160,164,3464.2,0,0,164,0,0
2016-07-02,PHX,Phoenix,Arizona,1,-22,3464.2,0,0,0,0,0
2016-07-03,PHX,Phoenix,Arizona,-4,-40,3464.2,0,0,0,0,0
2016-07-04,PHX,Phoenix,Arizona,-1,-15,3464.2,0,0,0,0,0
2016-07-05,PHX,Phoenix,Arizona,-6,-10,3464.2,0,0,0,0,0
2016-07-06,PHX,Phoenix,Arizona,3,-10,3464.2,0,0,0,0,0
2016-07-07,PHX,Phoenix,Arizona,96,102,3464.2,0,0,102,0,0
2016-07-08,PHX,Phoenix,Arizona,-5,-16,3464.2,0,0,0,0,0
2016-07-09,PHX,Phoenix,Arizona,1,-9,3464.2,0,0,0,0,0
2016-07-10,PHX,Phoenix,Arizona,-5,15,3464.2,0,0,15,0,0
2016-07-11,PHX,Phoenix,Arizona,0,-14,3464.2,0,0,0,0,0
2016-07-12,PHX,Phoenix,Arizona,2,17,3464.2,2,0,15,0,0
2016-07-13,PHX,Phoenix,Arizona,-7,-10,3464.2,0,0,0,0,0
2016-07-14,PHX,Phoenix,Arizona,-3,50,3464.2,0,0,50,0,0
2016-07-15,PHX,Phoenix,Arizona,0,-18,3464.2,0,0,0,0,0
2016-07-16,PHX,Phoenix,Arizona,0,58,3464.2,0,0,58,0,0
2016-07-17,PHX,Phoenix,Arizona,-5,-24,3464.2,0,0,0,0,0
2016-07-18,PHX,Phoenix,Arizona,0,95,3464.2,0,0,95,0,0
2016-07-19,PHX,Phoenix,Arizona,22,-1,3464.2,0,0,0,0,0
2016-07-20,PHX,Phoenix,Arizona,0,2,3464.2,0,0,0,0,0
2016-07-21,PHX,Phoenix,Arizona,-2,15,3464.2,0,0,15,0,0
2016-07-22,PHX,Phoenix,Arizona,0,13,3464.2,0,0,0,0,0
2016-07-23,PHX,Phoenix,Arizona,-1,13,3464.2,0,0,0,0,0
2016-07-24,PHX,Phoenix,Arizona,-8,2,3464.2,0,0,0,0,0
2016-07-26,PHX,Phoenix,Arizona,-3,-10,3464.2,0,0,0,0,0
2016-07-27,PHX,Phoenix,Arizona,-9,24,3464.2,0,0,24,0,0
2016-07-28,PHX,Phoenix,Arizona,40,28,3464.2,0,0,28,0,0
2016-07-29,PHX,Phoenix,Arizona,-6,11,3464.2,0,0,0,0,0
2016-07-30,PHX,Phoenix,Arizona,-3,61,3464.2,0,0,61,0,0
2016-07-31,PHX,Phoenix,Arizona,11,18,3464.2,11,0,7,0,0
2016-07-01,LAX,Los Angeles,California,8,-5,4112.6,0,0,0,0,0
2016-07-02,LAX,Los Angeles,California,51,22,4112.6,22,0,0,0,0
2016-07-03,LAX,Los Angeles,California,-3,-22,4112.6,0,0,0,0,0
2016-07-04,LAX,Los Angeles,California,-7,-23,4112.6,0,0,0,0,0
2016-07-05,LAX,Los Angeles,California,0,-19,4112.6,0,0,0,0,0
2016-07-06,LAX,Los Angeles,California,-2,-4,4112.6,0,0,0,0,0
2016-07-07,LAX,Los Angeles,California,7,-1,4112.6,0,0,0,0,0
2016-07-08,LAX,Los Angeles,California,4,-34,4112.6,0,0,0,0,0
2016-07-09,LAX,Los Angeles,California,-1,-21,4112.6,0,0,0,0,0
2016-07-10,LAX,Los Angeles,California,219,216,4112.6,0,0,0,0,216
2016-07-11,LAX,Los Angeles,California,7,1,4112.6,0,0,0,0,0
2016-07-12,LAX,Los Angeles,California,-1,-7,4112.6,0,0,0,0,0
2016-07-13,LAX,Los Angeles,California,-5,-34,4112.6,0,0,0,0,0
2016-07-14,LAX,Los Angeles,California,-1,-25,4112.6,0,0,0,0,0
2016-07-15,LAX,Los Angeles,California,50,38,4112.6,38,0,0,0,0
2016-07-16,LAX,Los Angeles,California,-2,-22,4112.6,0,0,0,0,0
2016-07-17,LAX,Los Angeles,California,30,21,4112.6,21,0,0,0,0
2016-07-18,LAX,Los Angeles,California,-1,-21,4112.6,0,0,0,0,0
2016-07-19,LAX,Los Angeles,California,113,105,4112.6,15,0,0,0,90
2016-07-20,LAX,Los Angeles,California,173,157,4112.6,157,0,0,0,0
2016-07-21,LAX,Los Angeles,California,305,283,4112.6,83,0,0,0,200
2016-07-22,LAX,Los Angeles,California,10,-12,4112.6,0,0,0,0,0
2016-07-23,LAX,Los Angeles,California,-1,-29,4112.6,0,0,0,0,0
2016-07-24,LAX,Los Angeles,California,3,-22,4112.6,0,0,0,0,0
2016-07-25,LAX,Los Angeles,California,114,89,4112.6,0,0,0,0,89
2016-07-26,LAX,Los Angeles,California,17,-3,4112.6,0,0,0,0,0
2016-07-27,LAX,Los Angeles,California,4,-28,4112.6,0,0,0,0,0
2016-07-28,LAX,Los Angeles,California,-3,-42,4112.6,0,0,0,0,0
2016-07-29,LAX,Los Angeles,California,204,184,4112.6,0,0,0,0,184
2016-07-30,LAX,Los Angeles,California,0,-27,4112.6,0,0,0,0,0
2016-07-31,LAX,Los Angeles,California,-2,-30,4112.6,0,0,0,0,0
2016-07-01,LAX,Los Angeles,California,12,-8,2806.1,0,0,0,0,0
2016-07-02,LAX,Los Angeles,California,3,-4,2806.1,0,0,0,0,0
2016-07-03,LAX,Los Angeles,California,-2,3,2806.1,0,0,0,0,0
2016-07-04,LAX,Los Angeles,California,-4,-6,2806.1,0,0,0,0,0
2016-07-05,LAX,Los Angeles,California,262,246,2806.1,0,0,0,0,246
2016-07-06,LAX,Los Angeles,California,-4,-22,2806.1,0,0,0,0,0
2016-07-07,LAX,Los Angeles,California,71,56,2806.1,56,0,0,0,0
2016-07-08,LAX,Los Angeles,California,-2,5,2806.1,0,0,0,0,0
2016-07-09,LAX,Los Angeles,California,-2,3,2806.1,0,0,0,0,0
2016-07-10,LAX,Los Angeles,California,1,8,2806.1,0,0,0,0,0
2016-07-11,LAX,Los Angeles,California,0,4,2806.1,0,0,0,0,0
2016-07-12,LAX,Los Angeles,California,5,-11,2806.1,0,0,0,0,0
2016-07-13,LAX,Los Angeles,California,12,18,2806.1,0,0,18,0,0
2016-07-14,LAX,Los Angeles,California,1,21,2806.1,1,0,20,0,0
2016-07-15,LAX,Los Angeles,California,133,130,2806.1,130,0,0,0,0
2016-07-16,LAX,Los Angeles,California,262,233,2806.1,233,0,0,0,0
2016-07-17,LAX,Los Angeles,California,96,99,2806.1,0,0,99,0,0
2016-07-18,LAX,Los Angeles,California,21,5,2806.1,0,0,0,0,0
2016-07-19,LAX,Los Angeles,California,-3,45,2806.1,0,0,45,0,0
2016-07-20,LAX,Los Angeles,California,-2,13,2806.1,0,0,0,0,0
2016-07-21,LAX,Los Angeles,California,43,42,2806.1,42,0,0,0,0
2016-07-22,LAX,Los Angeles,California,1,17,2806.1,1,0,16,0,0
2016-07-23,LAX,Los Angeles,California,8,28,2806.1,8,0,20,0,0
2016-07-24,LAX,Los Angeles,California,-1,-3,2806.1,0,0,0,0,0
2016-07-25,LAX,Los Angeles,California,5,34,2806.1,5,0,29,0,0
2016-07-26,LAX,Los Angeles,California,1,-6,2806.1,0,0,0,0,0
2016-07-27,LAX,Los Angeles,California,25,27,2806.1,1,0,2,0,24
2016-07-28,LAX,Los Angeles,California,8,36,2806.1,8,0,28,0,0
2016-07-30,LAX,Los Angeles,California,14,6,2806.1,0,0,0,0,0
2016-07-31,LAX,Los Angeles,California,44,44,2806.1,44,0,0,0,0
2016-07-01,ORD,Chicago,Illinois,9,1,2806.1,0,0,0,0,0
2016-07-02,ORD,Chicago,Illinois,-6,-22,2806.1,0,0,0,0,0
2016-07-03,ORD,Chicago,Illinois,-3,-29,2806.1,0,0,0,0,0
2016-07-04,ORD,Chicago,Illinois,-2,-11,2806.1,0,0,0,0,0
2016-07-05,ORD,Chicago,Illinois,70,54,2806.1,5,0,0,0,49
2016-07-06,ORD,Chicago,Illinois,17,1,2806.1,0,0,0,0,0
2016-07-07,ORD,Chicago,Illinois,-5,6,2806.1,0,0,0,0,0
2016-07-08,ORD,Chicago,Illinois,66,46,2806.1,46,0,0,0,0
2016-07-09,ORD,Chicago,Illinois,-2,-26,2806.1,0,0,0,0,0
2016-07-10,ORD,Chicago,Illinois,19,9,2806.1,0,0,0,0,0
2016-07-11,ORD,Chicago,Illinois,78,59,2806.1,12,0,0,0,47
2016-07-12,ORD,Chicago,Illinois,21,0,2806.1,0,0,0,0,0
2016-07-13,ORD,Chicago,Illinois,17,86,2806.1,0,0,77,0,9
2016-07-14,ORD,Chicago,Illinois,5,8,2806.1,0,0,0,0,0
2016-07-15,ORD,Chicago,Illinois,13,16,2806.1,10,0,3,0,3
2016-07-16,ORD,Chicago,Illinois,-1,-13,2806.1,0,0,0,0,0
2016-07-17,ORD,Chicago,Illinois,24,6,2806.1,0,0,0,0,0
2016-07-18,ORD,Chicago,Illinois,2,-11,2806.1,0,0,0,0,0
2016-07-19,ORD,Chicago,Illinois,11,-20,2806.1,0,0,0,0,0
2016-07-20,ORD,Chicago,Illinois,11,-16,2806.1,0,0,0,0,0
2016-07-21,ORD,Chicago,Illinois,-2,1,2806.1,0,0,0,0,0
2016-07-22,ORD,Chicago,Illinois,16,1,2806.1,0,0,0,0,0
2016-07-23,ORD,Chicago,Illinois,12,0,2806.1,0,0,0,0,0
2016-07-24,ORD,Chicago,Illinois,19,11,2806.1,0,0,0,0,0
2016-07-25,ORD,Chicago,Illinois,29,19,2806.1,0,0,14,0,5
2016-07-26,ORD,Chicago,Illinois,17,38,2806.1,17,0,21,0,0
2016-07-27,ORD,Chicago,Illinois,9,-19,2806.1,0,0,0,0,0
2016-07-28,ORD,Chicago,Illinois,30,29,2806.1,0,29,0,0,0
2016-07-29,ORD,Chicago,Illinois,21,22,2806.1,0,7,1,0,14
2016-07-30,ORD,Chicago,Illinois,115,102,2806.1,89,0,0,0,13
2016-07-31,ORD,Chicago,Illinois,31,6,2806.1,0,0,0,0,0
2016-07-01,MCO,Orlando,Florida,-4,-15,308.9,0,0,0,0,0
2016-07-02,MCO,Orlando,Florida,-1,-6,308.9,0,0,0,0,0
2016-07-01,MCO,Orlando,Florida,20,15,308.9,3,0,0,0,12
2016-07-02,MCO,Orlando,Florida,0,0,308.9,0,0,0,0,0
2016-07-03,MCO,Orlando,Florida,-11,-1,308.9,0,0,0,0,0
2016-07-04,MCO,Orlando,Florida,-9,-17,308.9,0,0,0,0,0
2016-07-05,MCO,Orlando,Florida,3,-1,308.9,0,0,0,0,0
2016-07-06,MCO,Orlando,Florida,5,-3,308.9,0,0,0,0,0
2016-07-07,MCO,Orlando,Florida,7,7,308.9,0,0,0,0,0
2016-07-08,MCO,Orlando,Florida,-3,-6,308.9,0,0,0,0,0
2016-07-09,MCO,Orlando,Florida,28,30,308.9,0,0,2,0,28
2016-07-10,MCO,Orlando,Florida,-3,-7,308.9,0,0,0,0,0
2016-07-11,MCO,Orlando,Florida,29,34,308.9,21,0,5,0,8
2016-07-12,MCO,Orlando,Florida,-7,-8,308.9,0,0,0,0,0
2016-07-13,MCO,Orlando,Florida,-2,-3,308.9,0,0,0,0,0
2016-07-14,MCO,Orlando,Florida,32,26,308.9,26,0,0,0,0
2016-07-15,MCO,Orlando,Florida,5,1,308.9,0,0,0,0,0
2016-07-16,MCO,Orlando,Florida,-3,-2,308.9,0,0,0,0,0
2016-07-17,MCO,Orlando,Florida,8,7,308.9,0,0,0,0,0
2016-07-18,MCO,Orlando,Florida,3,-3,308.9,0,0,0,0,0
2016-07-19,MCO,Orlando,Florida,-5,-8,308.9,0,0,0,0,0
2016-07-20,MCO,Orlando,Florida,62,57,308.9,4,0,0,0,53
2016-07-21,MCO,Orlando,Florida,44,44,308.9,44,0,0,0,0
2016-07-22,MCO,Orlando,Florida,0,-5,308.9,0,0,0,0,0
2016-07-23,MCO,Orlando,Florida,7,-2,308.9,0,0,0,0,0
2016-07-24,MCO,Orlando,Florida,-3,7,308.9,0,0,0,0,0
2016-07-25,MCO,Orlando,Florida,-4,-8,308.9,0,0,0,0,0
2016-07-26,MCO,Orlando,Florida,-3,-9,308.9,0,0,0,0,0
2016-07-27,MCO,Orlando,Florida,7,6,308.9,0,0,0,0,0
2016-07-28,MCO,Orlando,Florida,121,127,308.9,121,0,6,0,0
2016-07-29,MCO,Orlando,Florida,3,-5,308.9,0,0,0,0,0
2016-07-30,MCO,Orlando,Florida,31,39,308.9,31,0,8,0,0
2016-07-31,MCO,Orlando,Florida,103,100,308.9,6,0,0,0,94
2016-07-01,LAX,Los Angeles,California,13,4,4201.1,0,0,0,0,0
2016-07-02,LAX,Los Angeles,California,-2,1,4201.1,0,0,0,0,0
2016-07-04,LAX,Los Angeles,California,0,-3,4201.1,0,0,0,0,0
2016-07-05,LAX,Los Angeles,California,-7,-25,4201.1,0,0,0,0,0
2016-07-06,LAX,Los Angeles,California,-1,-23,4201.1,0,0,0,0,0
2016-07-07,LAX,Los Angeles,California,-3,-12,4201.1,0,0,0,0,0
2016-07-08,LAX,Los Angeles,California,-6,-22,4201.1,0,0,0,0,0
2016-07-09,LAX,Los Angeles,California,19,9,4201.1,0,0,0,0,0
2016-07-10,LAX,Los Angeles,California,74,98,4201.1,34,0,24,0,40
2016-07-11,LAX,Los Angeles,California,4,1,4201.1,0,0,0,0,0
2016-07-12,LAX,Los Angeles,California,-2,-31,4201.1,0,0,0,0,0
2016-07-13,LAX,Los Angeles,California,-4,-16,4201.1,0,0,0,0,0
2016-07-14,LAX,Los Angeles,California,0,-25,4201.1,0,0,0,0,0
2016-07-15,LAX,Los Angeles,California,101,87,4201.1,5,0,0,0,82
2016-07-16,LAX,Los Angeles,California,-6,-21,4201.1,0,0,0,0,0
2016-07-17,LAX,Los Angeles,California,-1,-29,4201.1,0,0,0,0,0
2016-07-18,LAX,Los Angeles,California,4,-12,4201.1,0,0,0,0,0
2016-07-19,LAX,Los Angeles,California,-6,8,4201.1,0,0,0,0,0
2016-07-20,LAX,Los Angeles,California,-4,15,4201.1,0,0,15,0,0
2016-07-21,LAX,Los Angeles,California,-1,-11,4201.1,0,0,0,0,0
2016-07-22,LAX,Los Angeles,California,-4,-10,4201.1,0,0,0,0,0
2016-07-23,LAX,Los Angeles,California,-4,-3,4201.1,0,0,0,0,0
2016-07-24,LAX,Los Angeles,California,1,-20,4201.1,0,0,0,0,0
2016-07-25,LAX,Los Angeles,California,45,13,4201.1,0,0,0,0,0
